Year,Month,Median montly series,Season,Avg,Avg_trend
1752,3,48.5,Spring,89.89166666666667,90.13541666666669
1752,4,27.0,Spring,89.89166666666667,90.3638888888889
1752,5,117.6,Spring,89.89166666666667,90.59236111111112
1752,6,96.0,Summer,89.89166666666667,90.82083333333333
1752,7,156.4,Summer,89.89166666666667,91.04930555555556
1752,8,141.3,Summer,89.89166666666667,91.27777777777779
1752,9,111.1,Autumn,89.89166666666667,91.50625000000001
1752,10,70.1,Autumn,89.89166666666667,91.73472222222223
1752,11,80.9,Autumn,89.89166666666667,91.96319444444445
1752,12,55.0,Winter,89.89166666666667,92.19166666666668
1753,1,109.9,Winter,91.60000000000001,92.07118055555556
1753,2,126.4,Winter,91.60000000000001,91.95069444444444
1753,3,102.2,Spring,91.60000000000001,91.83020833333332
1753,4,62.7,Spring,91.60000000000001,91.70972222222224
1753,5,98.9,Spring,91.60000000000001,91.58923611111112
1753,6,83.5,Summer,91.60000000000001,91.46875
1753,7,98.9,Summer,91.60000000000001,91.34826388888888
1753,8,116.5,Summer,91.60000000000001,91.22777777777777
1753,9,55.0,Autumn,91.60000000000001,91.10729166666668
1753,10,70.4,Autumn,91.60000000000001,90.98680555555556
1753,11,55.0,Autumn,91.60000000000001,90.86631944444444
1753,12,119.8,Winter,91.60000000000001,90.74583333333334
1754,1,149.2,Winter,86.91666666666667,90.621875
1754,2,73.0,Winter,86.91666666666667,90.49791666666668
1754,3,69.9,Spring,86.91666666666667,90.37395833333333
1754,4,61.5,Spring,86.91666666666667,90.25000000000001
1754,5,69.9,Spring,86.91666666666667,90.12604166666667
1754,6,160.6,Summer,86.91666666666667,90.00208333333335
1754,7,99.1,Summer,86.91666666666667,89.87812500000001
1754,8,81.4,Summer,86.91666666666667,89.75416666666666
1754,9,54.2,Autumn,86.91666666666667,89.63020833333333
1754,10,70.9,Autumn,86.91666666666667,89.50625000000001
1754,11,54.2,Autumn,86.91666666666667,89.38229166666667
1754,12,99.1,Winter,86.91666666666667,89.25833333333333
1755,1,34.8,Winter,100.0,89.60833333333333
1755,2,38.4,Winter,100.0,89.95833333333333
1755,3,108.0,Spring,100.0,90.30833333333334
1755,4,128.4,Spring,100.0,90.65833333333335
1755,5,99.6,Spring,100.0,91.00833333333333
1755,6,96.0,Summer,100.0,91.35833333333333
1755,7,127.2,Summer,100.0,91.70833333333333
1755,8,100.8,Summer,100.0,92.05833333333334
1755,9,145.2,Autumn,100.0,92.40833333333332
1755,10,70.8,Autumn,100.0,92.75833333333333
1755,11,130.8,Autumn,100.0,93.10833333333333
1755,12,120.0,Winter,100.0,93.45833333333333
1756,1,149.0,Winter,107.99166666666667,94.33645833333333
1756,2,72.6,Winter,107.99166666666667,95.21458333333334
1756,3,68.7,Spring,107.99166666666667,96.09270833333335
1756,4,152.9,Spring,107.99166666666667,96.97083333333332
1756,5,117.9,Spring,107.99166666666667,97.84895833333333
1756,6,140.0,Summer,107.99166666666667,98.72708333333334
1756,7,99.8,Summer,107.99166666666667,99.60520833333334
1756,8,141.3,Summer,107.99166666666667,100.48333333333333
1756,9,92.0,Autumn,107.99166666666667,101.36145833333335
1756,10,151.6,Autumn,107.99166666666667,102.23958333333333
1756,11,54.4,Autumn,107.99166666666667,103.11770833333334
1756,12,55.7,Winter,107.99166666666667,103.99583333333334
1757,1,73.4,Winter,86.125,103.41770833333334
1757,2,39.3,Winter,86.125,102.83958333333334
1757,3,98.2,Spring,86.125,102.26145833333334
1757,4,113.7,Spring,86.125,101.68333333333334
1757,5,77.5,Spring,86.125,101.10520833333334
1757,6,46.5,Summer,86.125,100.52708333333334
1757,7,107.5,Summer,86.125,99.94895833333334
1757,8,173.6,Summer,86.125,99.37083333333334
1757,9,39.3,Autumn,86.125,98.79270833333334
1757,10,74.4,Autumn,86.125,98.21458333333334
1757,11,114.7,Autumn,86.125,97.63645833333334
1757,12,75.4,Winter,86.125,97.05833333333334
1758,1,69.4,Winter,91.78333333333335,96.38298611111111
1758,2,103.5,Winter,91.78333333333335,95.7076388888889
1758,3,81.5,Spring,91.78333333333335,95.03229166666667
1758,4,59.5,Spring,91.78333333333335,94.35694444444447
1758,5,52.9,Spring,91.78333333333335,93.68159722222224
1758,6,54.0,Summer,91.78333333333335,93.00625000000001
1758,7,186.1,Summer,91.78333333333335,92.33090277777778
1758,8,110.1,Summer,91.78333333333335,91.65555555555557
1758,9,69.4,Autumn,91.78333333333335,90.98020833333334
1758,10,85.9,Autumn,91.78333333333335,90.30486111111111
1758,11,99.1,Autumn,91.78333333333335,89.62951388888888
1758,12,130.0,Winter,91.78333333333335,88.95416666666667
1759,1,75.9,Winter,74.40833333333335,88.46597222222222
1759,2,28.6,Winter,74.40833333333335,87.97777777777777
1759,3,110.7,Spring,74.40833333333335,87.48958333333333
1759,4,65.2,Spring,74.40833333333335,87.00138888888888
1759,5,52.7,Spring,74.40833333333335,86.51319444444444
1759,6,102.7,Summer,74.40833333333335,86.02500000000002
1759,7,45.5,Summer,74.40833333333335,85.53680555555557
1759,8,80.4,Summer,74.40833333333335,85.04861111111113
1759,9,75.0,Autumn,74.40833333333335,84.56041666666668
1759,10,124.1,Autumn,74.40833333333335,84.07222222222224
1759,11,71.4,Autumn,74.40833333333335,83.58402777777779
1759,12,60.7,Winter,74.40833333333335,83.09583333333335
1760,1,101.4,Winter,96.01666666666667,83.27222222222223
1760,2,97.9,Winter,96.01666666666667,83.44861111111112
1760,3,25.3,Spring,96.01666666666667,83.62500000000001
1760,4,33.4,Spring,96.01666666666667,83.8013888888889
1760,5,56.5,Spring,96.01666666666667,83.97777777777779
1760,6,109.5,Summer,96.01666666666667,84.15416666666668
1760,7,41.5,Summer,96.01666666666667,84.33055555555556
1760,8,112.9,Summer,96.01666666666667,84.50694444444446
1760,9,121.0,Autumn,96.01666666666667,84.68333333333335
1760,10,169.4,Autumn,96.01666666666667,84.85972222222223
1760,11,148.6,Autumn,96.01666666666667,85.03611111111111
1760,12,134.8,Winter,96.01666666666667,85.2125
1761,1,26.0,Winter,83.22500000000001,85.57986111111113
1761,2,83.9,Winter,83.22500000000001,85.94722222222224
1761,3,72.9,Spring,83.22500000000001,86.31458333333335
1761,4,66.9,Spring,83.22500000000001,86.68194444444445
1761,5,69.9,Spring,83.22500000000001,87.04930555555556
1761,6,81.9,Summer,83.22500000000001,87.41666666666667
1761,7,49.9,Summer,83.22500000000001,87.7840277777778
1761,8,88.9,Summer,83.22500000000001,88.1513888888889
1761,9,80.9,Autumn,83.22500000000001,88.51875
1761,10,163.8,Autumn,83.22500000000001,88.88611111111112
1761,11,124.8,Autumn,83.22500000000001,89.25347222222223
1761,12,88.9,Winter,83.22500000000001,89.62083333333334
1762,1,82.1,Winter,73.58333333333333,88.68611111111112
1762,2,46.8,Winter,73.58333333333333,87.75138888888888
1762,3,87.4,Spring,73.58333333333333,86.81666666666668
1762,4,52.1,Spring,73.58333333333333,85.88194444444444
1762,5,30.0,Spring,73.58333333333333,84.94722222222222
1762,6,26.5,Summer,73.58333333333333,84.0125
1762,7,54.8,Summer,73.58333333333333,83.07777777777777
1762,8,103.3,Summer,73.58333333333333,82.14305555555556
1762,9,89.2,Autumn,73.58333333333333,81.20833333333333
1762,10,200.5,Autumn,73.58333333333333,80.27361111111111
1762,11,75.9,Autumn,73.58333333333333,79.33888888888889
1762,12,34.4,Winter,73.58333333333333,78.40416666666667
1763,1,49.1,Winter,102.23333333333333,79.19618055555556
1763,2,99.4,Winter,102.23333333333333,79.98819444444445
1763,3,47.8,Spring,102.23333333333333,80.78020833333333
1763,4,96.9,Spring,102.23333333333333,81.57222222222222
1763,5,56.4,Spring,102.23333333333333,82.36423611111111
1763,6,110.4,Summer,102.23333333333333,83.15625
1763,7,168.1,Summer,102.23333333333333,83.94826388888889
1763,8,128.8,Summer,102.23333333333333,84.74027777777776
1763,9,89.6,Autumn,102.23333333333333,85.53229166666667
1763,10,110.4,Autumn,102.23333333333333,86.32430555555555
1763,11,68.7,Autumn,102.23333333333333,87.11631944444444
1763,12,201.2,Winter,102.23333333333333,87.90833333333335
1764,1,188.4,Winter,95.75833333333333,88.83229166666666
1764,2,106.9,Winter,95.75833333333333,89.75625000000001
1764,3,51.7,Spring,95.75833333333333,90.68020833333333
1764,4,49.4,Spring,95.75833333333333,91.60416666666667
1764,5,56.3,Spring,95.75833333333333,92.528125
1764,6,77.0,Summer,95.75833333333333,93.45208333333333
1764,7,137.9,Summer,95.75833333333333,94.37604166666665
1764,8,104.6,Summer,95.75833333333333,95.30000000000001
1764,9,88.5,Autumn,95.75833333333333,96.22395833333333
1764,10,103.4,Autumn,95.75833333333333,97.14791666666666
1764,11,105.7,Autumn,95.75833333333333,98.07187499999999
1764,12,79.3,Winter,95.75833333333333,98.99583333333334
1765,1,125.3,Winter,80.34166666666667,98.08368055555557
1765,2,58.8,Winter,80.34166666666667,97.17152777777778
1765,3,107.0,Spring,80.34166666666667,96.25937499999999
1765,4,118.6,Spring,80.34166666666667,95.34722222222221
1765,5,23.1,Spring,80.34166666666667,94.43506944444444
1765,6,44.4,Summer,80.34166666666667,93.52291666666666
1765,7,27.0,Summer,80.34166666666667,92.61076388888888
1765,8,97.4,Summer,80.34166666666667,91.6986111111111
1765,9,75.2,Autumn,80.34166666666667,90.78645833333333
1765,10,168.7,Autumn,80.34166666666667,89.87430555555555
1765,11,64.6,Autumn,80.34166666666667,88.96215277777777
1765,12,54.0,Winter,80.34166666666667,88.05
1766,1,7.2,Winter,75.28333333333333,87.19687499999999
1766,2,75.0,Winter,75.28333333333333,86.34375
1766,3,25.3,Spring,75.28333333333333,85.49062500000001
1766,4,79.5,Spring,75.28333333333333,84.6375
1766,5,132.8,Spring,75.28333333333333,83.784375
1766,6,127.4,Summer,75.28333333333333,82.93124999999999
1766,7,85.8,Summer,75.28333333333333,82.078125
1766,8,56.0,Summer,75.28333333333333,81.22500000000001
1766,9,90.4,Autumn,75.28333333333333,80.371875
1766,10,101.2,Autumn,75.28333333333333,79.51875
1766,11,62.3,Autumn,75.28333333333333,78.66562499999999
1766,12,60.5,Winter,75.28333333333333,77.8125
1767,1,29.8,Winter,88.71666666666665,78.16145833333333
1767,2,116.0,Winter,88.71666666666665,78.51041666666667
1767,3,96.9,Spring,88.71666666666665,78.859375
1767,4,22.4,Spring,88.71666666666665,79.20833333333333
1767,5,140.5,Spring,88.71666666666665,79.55729166666666
1767,6,17.0,Summer,88.71666666666665,79.90625
1767,7,191.6,Summer,88.71666666666665,80.25520833333333
1767,8,102.2,Summer,88.71666666666665,80.60416666666667
1767,9,91.6,Autumn,88.71666666666665,80.953125
1767,10,63.9,Autumn,88.71666666666665,81.30208333333333
1767,11,136.3,Autumn,88.71666666666665,81.65104166666666
1767,12,56.4,Winter,88.71666666666665,81.99999999999999
1768,1,67.6,Winter,117.27499999999999,83.74965277777777
1768,2,192.8,Winter,117.27499999999999,85.49930555555555
1768,3,39.4,Spring,117.27499999999999,87.24895833333333
1768,4,83.0,Spring,117.27499999999999,88.99861111111112
1768,5,53.5,Spring,117.27499999999999,90.74826388888887
1768,6,187.2,Summer,117.27499999999999,92.49791666666665
1768,7,161.8,Summer,117.27499999999999,94.24756944444444
1768,8,81.6,Summer,117.27499999999999,95.99722222222222
1768,9,159.0,Autumn,117.27499999999999,97.746875
1768,10,105.5,Autumn,117.27499999999999,99.49652777777776
1768,11,164.7,Autumn,117.27499999999999,101.24618055555554
1768,12,111.2,Winter,117.27499999999999,102.99583333333332
1769,1,55.6,Winter,84.29166666666667,102.8114583333333
1769,2,71.8,Winter,84.29166666666667,102.62708333333335
1769,3,36.4,Spring,84.29166666666667,102.44270833333333
1769,4,46.5,Spring,84.29166666666667,102.25833333333333
1769,5,53.6,Spring,84.29166666666667,102.07395833333334
1769,6,145.7,Summer,84.29166666666667,101.88958333333333
1769,7,76.9,Summer,84.29166666666667,101.70520833333332
1769,8,137.6,Summer,84.29166666666667,101.52083333333333
1769,9,181.1,Autumn,84.29166666666667,101.33645833333333
1769,10,53.6,Autumn,84.29166666666667,101.15208333333332
1769,11,72.8,Autumn,84.29166666666667,100.96770833333333
1769,12,79.9,Winter,84.29166666666667,100.78333333333332
1770,1,43.2,Winter,97.35833333333333,99.95347222222222
1770,2,50.2,Winter,97.35833333333333,99.12361111111112
1770,3,74.8,Spring,97.35833333333333,98.29374999999999
1770,4,70.1,Spring,97.35833333333333,97.46388888888889
1770,5,61.9,Spring,97.35833333333333,96.63402777777777
1770,6,149.6,Summer,97.35833333333333,95.80416666666667
1770,7,81.8,Summer,97.35833333333333,94.97430555555555
1770,8,65.4,Summer,97.35833333333333,94.14444444444445
1770,9,113.3,Autumn,97.35833333333333,93.31458333333332
1770,10,93.5,Autumn,97.35833333333333,92.48472222222223
1770,11,224.3,Autumn,97.35833333333333,91.65486111111112
1770,12,140.2,Winter,97.35833333333333,90.825
1771,1,65.6,Winter,74.85000000000001,90.43159722222224
1771,2,32.3,Winter,74.85000000000001,90.03819444444444
1771,3,35.0,Spring,74.85000000000001,89.64479166666666
1771,4,39.5,Spring,74.85000000000001,89.25138888888891
1771,5,53.0,Spring,74.85000000000001,88.85798611111112
1771,6,53.0,Summer,74.85000000000001,88.46458333333334
1771,7,83.5,Summer,74.85000000000001,88.07118055555556
1771,8,122.2,Summer,74.85000000000001,87.67777777777779
1771,9,62.0,Autumn,74.85000000000001,87.28437500000001
1771,10,185.0,Autumn,74.85000000000001,86.89097222222222
1771,11,74.6,Autumn,74.85000000000001,86.49756944444447
1771,12,92.5,Winter,74.85000000000001,86.10416666666667
1772,1,82.4,Winter,96.73333333333333,86.078125
1772,2,85.9,Winter,96.73333333333333,86.05208333333333
1772,3,80.1,Spring,96.73333333333333,86.02604166666667
1772,4,44.1,Spring,96.73333333333333,86.0
1772,5,73.1,Spring,96.73333333333333,85.97395833333333
1772,6,116.1,Summer,96.73333333333333,85.94791666666667
1772,7,74.3,Summer,96.73333333333333,85.921875
1772,8,104.5,Summer,96.73333333333333,85.89583333333333
1772,9,171.8,Autumn,96.73333333333333,85.86979166666667
1772,10,114.9,Autumn,96.73333333333333,85.84375
1772,11,159.0,Autumn,96.73333333333333,85.81770833333333
1772,12,54.6,Winter,96.73333333333333,85.79166666666667
1773,1,96.7,Winter,99.43333333333334,86.81597222222223
1773,2,63.2,Winter,99.43333333333334,87.84027777777779
1773,3,27.4,Spring,99.43333333333334,88.86458333333333
1773,4,69.2,Spring,99.43333333333334,89.8888888888889
1773,5,149.2,Spring,99.43333333333334,90.91319444444446
1773,6,50.1,Summer,99.43333333333334,91.93750000000001
1773,7,46.5,Summer,99.43333333333334,92.96180555555554
1773,8,83.5,Summer,99.43333333333334,93.9861111111111
1773,9,196.9,Autumn,99.43333333333334,95.01041666666667
1773,10,149.2,Autumn,99.43333333333334,96.03472222222223
1773,11,142.0,Autumn,99.43333333333334,97.05902777777777
1773,12,119.3,Winter,99.43333333333334,98.08333333333333
1774,1,110.3,Winter,82.05,97.47152777777778
1774,2,85.7,Winter,82.05,96.85972222222222
1774,3,43.3,Spring,82.05,96.24791666666668
1774,4,65.0,Spring,82.05,95.6361111111111
1774,5,74.8,Spring,82.05,95.02430555555556
1774,6,90.6,Summer,82.05,94.41249999999998
1774,7,104.4,Summer,82.05,93.80069444444445
1774,8,88.6,Summer,82.05,93.18888888888891
1774,9,151.6,Autumn,82.05,92.57708333333333
1774,10,40.4,Autumn,82.05,91.96527777777779
1774,11,61.0,Autumn,82.05,91.35347222222221
1774,12,68.9,Winter,82.05,90.74166666666667
1775,1,94.9,Winter,104.14999999999999,90.93819444444445
1775,2,123.6,Winter,104.14999999999999,91.13472222222224
1775,3,74.9,Spring,104.14999999999999,91.33125
1775,4,35.0,Spring,104.14999999999999,91.52777777777777
1775,5,33.7,Spring,104.14999999999999,91.72430555555555
1775,6,48.7,Summer,104.14999999999999,91.92083333333333
1775,7,171.0,Summer,104.14999999999999,92.11736111111111
1775,8,159.8,Summer,104.14999999999999,92.31388888888888
1775,9,147.3,Autumn,104.14999999999999,92.51041666666667
1775,10,177.3,Autumn,104.14999999999999,92.70694444444445
1775,11,114.9,Autumn,104.14999999999999,92.90347222222222
1775,12,68.7,Winter,104.14999999999999,93.09999999999998
1776,1,47.7,Winter,86.375,93.28020833333333
1776,2,116.1,Winter,86.375,93.46041666666666
1776,3,48.7,Spring,86.375,93.64062499999999
1776,4,31.1,Spring,86.375,93.82083333333333
1776,5,41.5,Spring,86.375,94.00104166666665
1776,6,96.4,Summer,86.375,94.18124999999999
1776,7,129.6,Summer,86.375,94.36145833333332
1776,8,152.4,Summer,86.375,94.54166666666664
1776,9,143.0,Autumn,86.375,94.721875
1776,10,69.4,Autumn,86.375,94.90208333333332
1776,11,94.3,Autumn,86.375,95.08229166666666
1776,12,66.3,Winter,86.375,95.26249999999999
1777,1,46.4,Winter,85.93333333333334,94.50347222222221
1777,2,61.9,Winter,85.93333333333334,93.74444444444443
1777,3,67.0,Spring,85.93333333333334,92.98541666666667
1777,4,76.3,Spring,85.93333333333334,92.22638888888889
1777,5,68.1,Spring,85.93333333333334,91.46736111111112
1777,6,112.4,Summer,85.93333333333334,90.70833333333333
1777,7,111.4,Summer,85.93333333333334,89.94930555555557
1777,8,106.2,Summer,85.93333333333334,89.19027777777778
1777,9,51.6,Autumn,85.93333333333334,88.43124999999999
1777,10,175.3,Autumn,85.93333333333334,87.67222222222222
1777,11,104.1,Autumn,85.93333333333334,86.91319444444446
1777,12,50.5,Winter,85.93333333333334,86.15416666666665
1778,1,80.4,Winter,100.0,86.721875
1778,2,40.8,Winter,100.0,87.28958333333333
1778,3,73.2,Spring,100.0,87.85729166666665
1778,4,39.6,Spring,100.0,88.425
1778,5,97.2,Spring,100.0,88.99270833333333
1778,6,97.2,Summer,100.0,89.56041666666665
1778,7,175.2,Summer,100.0,90.128125
1778,8,50.4,Summer,100.0,90.69583333333333
1778,9,79.2,Autumn,100.0,91.26354166666665
1778,10,181.2,Autumn,100.0,91.83125
1778,11,132.0,Autumn,100.0,92.39895833333333
1778,12,153.6,Winter,100.0,92.96666666666665
1779,1,19.9,Winter,87.375,93.0267361111111
1779,2,34.6,Winter,87.375,93.08680555555554
1779,3,25.2,Spring,87.375,93.14687499999998
1779,4,71.3,Spring,87.375,93.20694444444445
1779,5,82.8,Spring,87.375,93.26701388888888
1779,6,83.9,Summer,87.375,93.32708333333333
1779,7,161.5,Summer,87.375,93.38715277777777
1779,8,36.7,Summer,87.375,93.44722222222221
1779,9,151.0,Autumn,87.375,93.50729166666666
1779,10,145.7,Autumn,87.375,93.5673611111111
1779,11,88.1,Autumn,87.375,93.62743055555556
1779,12,147.8,Winter,87.375,93.6875
1780,1,34.5,Winter,74.425,92.621875
1780,2,79.6,Winter,74.425,91.55625000000002
1780,3,61.9,Spring,74.425,90.49062500000001
1780,4,97.3,Spring,74.425,89.42500000000001
1780,5,68.1,Spring,74.425,88.359375
1780,6,53.0,Summer,74.425,87.29374999999999
1780,7,68.1,Summer,74.425,86.22812499999999
1780,8,30.9,Summer,74.425,85.1625
1780,9,157.4,Autumn,74.425,84.096875
1780,10,139.7,Autumn,74.425,83.03125
1780,11,85.8,Autumn,74.425,81.965625
1780,12,16.8,Winter,74.425,80.89999999999999
1781,1,58.5,Winter,81.25,80.64479166666666
1781,2,106.3,Winter,81.25,80.38958333333333
1781,3,16.6,Spring,81.25,80.13437499999999
1781,4,67.3,Spring,81.25,79.87916666666666
1781,5,58.5,Spring,81.25,79.62395833333333
1781,6,105.3,Summer,81.25,79.36874999999999
1781,7,70.2,Summer,81.25,79.11354166666666
1781,8,131.6,Summer,81.25,78.85833333333333
1781,9,99.4,Autumn,81.25,78.60312499999999
1781,10,23.4,Autumn,81.25,78.34791666666666
1781,11,163.8,Autumn,81.25,78.09270833333333
1781,12,74.1,Winter,81.25,77.83749999999999
1782,1,115.7,Winter,101.51666666666667,78.96631944444444
1782,2,29.2,Winter,101.51666666666667,80.09513888888888
1782,3,78.0,Spring,101.51666666666667,81.22395833333333
1782,4,136.4,Spring,101.51666666666667,82.35277777777777
1782,5,142.5,Spring,101.51666666666667,83.48159722222222
1782,6,59.7,Summer,101.51666666666667,84.61041666666667
1782,7,86.5,Summer,101.51666666666667,85.73923611111111
1782,8,193.7,Summer,101.51666666666667,86.86805555555556
1782,9,148.6,Autumn,101.51666666666667,87.996875
1782,10,113.3,Autumn,101.51666666666667,89.12569444444443
1782,11,57.3,Autumn,101.51666666666667,90.2545138888889
1782,12,57.3,Winter,101.51666666666667,91.38333333333333
1783,1,105.4,Winter,90.53333333333335,91.77013888888888
1783,2,86.9,Winter,90.53333333333335,92.15694444444445
1783,3,57.6,Spring,90.53333333333335,92.54375
1783,4,16.3,Spring,90.53333333333335,92.93055555555556
1783,5,113.0,Spring,90.53333333333335,93.31736111111111
1783,6,106.5,Summer,90.53333333333335,93.70416666666667
1783,7,94.5,Summer,90.53333333333335,94.09097222222222
1783,8,141.2,Summer,90.53333333333335,94.47777777777777
